Institución,Nombre del establecimiento,Clasificación,Departamento,Provincia,Distrito,Estado,NORTE,ESTE
GOBIERNO REGIONAL,CENTRO DE SALUD SITABAMBA,CENTROS DE SALUD O CENTROS MEDICOS,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,ACTIVADO,-77.73026333,-8.02169833
GOBIERNO REGIONAL,CHAGUIN,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,ACTIVADO,-78.20433167,-8.09010333
ESSALUD,CENTRO MEDICO SANTA MARIA DE NIEVA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,NIEVA,ACTIVADO,-77.86553857,-4.59319235
GOBIERNO REGIONAL,SANYACANCHA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,TARMA,TARMA,ACTIVADO,-75.75211115,-11.44082697
GOBIERNO REGIONAL,PARIÑA GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,ICA,ICA,PUEBLO NUEVO,ACTIVADO,-75.70243,-14.10879
GOBIERNO REGIONAL,LOS CALDERONES,PUESTOS DE SALUD O POSTAS DE SALUD,ICA,ICA,TATE,ACTIVADO,-75.69867,-14.15669
GOBIERNO REGIONAL,LOS MANANTIALES,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,PANGOA,ACTIVADO,-74.30077941,-11.38088922
GOBIERNO REGIONAL,RIO CHARI ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.6544887,-11.08777485
GOBIERNO REGIONAL,ALTO VILLA VICTORIA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.61539652,-11.06850351
GOBIERNO REGIONAL,CANAAN DEL NORTE,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,SATIPO,ACTIVADO,-74.80945698,-11.21211194
GOBIERNO REGIONAL,ASUNCION,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,PAPAPLAYA,ACTIVADO,-75.72431223,-6.29263578
GOBIERNO REGIONAL,HOSPITAL SAN JUAN DE DIOS DE PISCO,HOSPITALES O CLINICAS DE ATENCION GENERAL,ICA,PISCO,PISCO,ACTIVADO,-76.18514,-13.71460667
GOBIERNO REGIONAL,BUENOS AIRES DE PARCO CHACAPUNCU,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,ANGARAES,ANCHONGA,ACTIVADO,-74.6778,-12.852045
GOBIERNO REGIONAL,RIO  NEGRO,CENTROS DE SALUD O CENTROS MEDICOS,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.65857274,-11.20902393
GOBIERNO REGIONAL,LA COLORADA,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,MORROPE,ACTIVADO,-79.99814287,-6.49155006
GOBIERNO REGIONAL,PIAS,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,PATAZ,PIAS,ACTIVADO,-77.54519873,-7.87322086
GOBIERNO REGIONAL,PICOY,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,TARMA,ACOBAMBA,ACTIVADO,-75.69354773,-11.3233906
GOBIERNO REGIONAL,ACOMAYO,CENTROS DE SALUD O CENTROS MEDICOS,ICA,ICA,PARCONA,ACTIVADO,-75.72158669,-14.06543387
GOBIERNO REGIONAL,CHONTAKIARI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.52505356,-11.00237926
GOBIERNO REGIONAL,SANTA CRUZ DE SHITARIYACU,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,ZAPATERO,ACTIVADO,-76.5667516,-6.56996906
GOBIERNO REGIONAL,PITOCUNA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.65115697,-11.00991289
GOBIERNO REGIONAL,HUANCAQUITO BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,VIRU,VIRU,ACTIVADO,-78.84787104,-8.46761266
GOBIERNO REGIONAL,MAZARONQUIARI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,PANGOA,ACTIVADO,-74.36877636,-11.64951817
GOBIERNO REGIONAL,NUEVA ALEJANDRIA,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,YARINACOCHA,ACTIVADO,-74.61618742,-8.2123266
GOBIERNO REGIONAL,FLORIDA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,PANGOA,ACTIVADO,-74.01382593,-12.27534326
GOBIERNO REGIONAL,ANTACALLA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,COSME,ACTIVADO,-74.63014667,-12.62708333
GOBIERNO REGIONAL,KAÑARIS,CENTROS DE SALUD O CENTROS MEDICOS,LAMBAYEQUE,FERREÑAFE,CAÑARIS,ACTIVADO,-79.26527205,-6.04664185
GOBIERNO REGIONAL,YANAUTUTO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,ACTIVADO,-74.84115036,-12.98368936
GOBIERNO REGIONAL,MUNGURRAL,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,ACTIVADO,-78.34449,-8.326645
MINSA,LAS AMERICAS,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,INDEPENDENCIA,ACTIVADO,-77.0542211,-11.9876035
GOBIERNO REGIONAL,PALESTINA,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,PURUS,PURUS,ACTIVADO,-70.50802661,-9.44266009
GOBIERNO REGIONAL,HOSPITAL PROVINICIAL DE CASCAS,HOSPITALES O CLINICAS DE ATENCION GENERAL,LA LIBERTAD,GRAN CHIMU,CASCAS,ACTIVADO,-78.81739121,-7.48168056
GOBIERNO REGIONAL,HOSPITAL DE APOYO CESAR VALLEJO MENDOZA,HOSPITALES O CLINICAS DE ATENCION GENERAL,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,ACTIVADO,-78.172465,-8.142575
GOBIERNO REGIONAL,YORONGOS,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,YORONGOS,ACTIVADO,-77.1432588,-6.14107319
GOBIERNO REGIONAL,ANIA,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,AYABACA,ACTIVADO,-79.51980767,-4.84669658
GOBIERNO REGIONAL,MODELO,PUESTOS DE SALUD O POSTAS DE SALUD,LORETO,MAYNAS,SAN JUAN BAUTISTA,ACTIVADO,-73.28103798,-3.77886777
GOBIERNO REGIONAL,CRISTINO GARCIA CARHUAPOMA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,SAN RAFAEL,ACTIVADO,-76.51817915,-6.99460035
GOBIERNO REGIONAL,SALVIA,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,LAGUNAS,ACTIVADO,-79.82070635,-4.87737029
GOBIERNO REGIONAL,CHONZA ALTA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,LA PECA,ACTIVADO,-78.40155231,-5.61956241
GOBIERNO REGIONAL,UNION PROGRESO PATAHUASI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,ACTIVADO,-74.67877736,-13.13757423
GOBIERNO REGIONAL,NUEVO CHAO,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,VIRU,CHAO,ACTIVADO,-78.67984014,-8.51244253
GOBIERNO REGIONAL,EL CARMELO,CENTROS DE SALUD O CENTROS MEDICOS,LA LIBERTAD,VIRU,VIRU,ACTIVADO,-78.86626848,-8.46648318
GOBIERNO REGIONAL,PUESTO DE SALUD  B-2,PUESTOS DE SALUD O POSTAS DE SALUD,AREQUIPA,CAYLLOMA,MAJES,ACTIVADO,-72.25849961,-16.33641472
GOBIERNO REGIONAL,LIBERTAD,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,LLATA,ACTIVADO,-76.86178183,-9.59192773
GOBIERNO REGIONAL,SAN PEDRO SASAPE,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,ACTIVADO,-79.88352,-6.45995833
GOBIERNO REGIONAL,PUESTO DE SALUD CORDOVA,PUESTOS DE SALUD O POSTAS DE SALUD,ICA,ICA,OCUCAJE,ACTIVADO,-75.68530833,-14.36473833
GOBIERNO REGIONAL,NIEVA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,NIEVA,ACTIVADO,-77.86777521,-4.59874191
GOBIERNO REGIONAL,MIGUEL GRAU,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.52932581,-11.05827047
GOBIERNO REGIONAL,GICLAS,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,AYABACA,ACTIVADO,-79.68475523,-4.5122681
GOBIERNO REGIONAL,JARPO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,YAROWILCA,CHAVINILLO,ACTIVADO,-76.568565,-9.78814
GOBIERNO REGIONAL,SAUSAL DEL QUIROZ,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,AYABACA,ACTIVADO,-79.76186702,-4.75200687
GOBIERNO REGIONAL,PARATUSHALI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,SATIPO,ACTIVADO,-74.69963474,-11.29080632
MINSA,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,LIMA,LIMA,VILLA EL SALVADOR,ACTIVADO,-76.9336669,-12.2326004
GOBIERNO REGIONAL,NUEVA REQUENA,CENTROS DE SALUD O CENTROS MEDICOS,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,ACTIVADO,-74.861715,-8.31083833
GOBIERNO REGIONAL,ALTO PITOCUNA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.59454732,-11.04672232
GOBIERNO REGIONAL,ALTO AGUAYTIA.,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,PADRE ABAD,PADRE ABAD,ACTIVADO,-75.48765923,-9.24309728
GOBIERNO REGIONAL,YANAYACU,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,BAJO BIAVO,ACTIVADO,-76.25595763,-7.23629875
GOBIERNO REGIONAL,EL SAUCO,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,ACTIVADO,-78.21543167,-7.91808333
GOBIERNO REGIONAL,CORACORANI,PUESTOS DE SALUD O POSTAS DE SALUD,TACNA,TARATA,TARATA,ACTIVADO,-69.74263173,-17.38220498
GOBIERNO REGIONAL,DOS DE MAYO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,SAUCE,ACTIVADO,-76.20835123,-6.70847957
GOBIERNO REGIONAL,SALLCCABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,ACTIVADO,-74.55544167,-12.54409
GOBIERNO REGIONAL,SANTA ROSA DE PAMPAN,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,SINGA,ACTIVADO,-76.78972399,-9.36742217
GOBIERNO REGIONAL,MONTE HERMOZO,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,MORROPE,ACTIVADO,-79.95859772,-6.46651572
GOBIERNO REGIONAL,PENACHI,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,SALAS,ACTIVADO,-79.47048333,-6.16967333
GOBIERNO REGIONAL,AYABACA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,PIURA,AYABACA,AYABACA,ACTIVADO,-79.71413952,-4.63578921
GOBIERNO REGIONAL,SHABASHIPANGO,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.75625883,-11.13794818
GOBIERNO REGIONAL,SANTA ROSA (OLMOS),PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,OLMOS,ACTIVADO,-79.99886469,-5.76548187
MINSA,HOSPITAL NACIONAL DOCENTE MADRE NIÑO SAN BARTOLOME,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,LIMA,LIMA,LIMA,ACTIVADO,-77.0423608,-12.0499179
GOBIERNO REGIONAL,MAYNAS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,DOS DE MAYO,MARIAS,ACTIVADO,-76.6453486,-9.60629684
GOBIERNO REGIONAL,ANCHOVIRA,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,ACTIVADO,-79.73999667,-6.27417667
GOBIERNO REGIONAL,LOS BANCES,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,TUCUME,ACTIVADO,-79.91495298,-6.47582621
GOBIERNO REGIONAL,LA YEGUADA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,ACTIVADO,-77.95627167,-8.17070333
GOBIERNO REGIONAL,SAN JUAN DE LA LIBERTAD,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,CAJARURO,ACTIVADO,-78.37671476,-5.68632664
GOBIERNO REGIONAL,HUANCAQUITO ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,VIRU,VIRU,ACTIVADO,-78.8181228,-8.44758178
GOBIERNO REGIONAL,LIBERTAD DE ANAPATI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,PANGOA,ACTIVADO,-74.13816127,-11.74756519
GOBIERNO REGIONAL,SANTA CRUZ DE ANAPATI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,PANGOA,ACTIVADO,-74.28532987,-11.66287063
GOBIERNO REGIONAL,SORITOR,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,MOYOBAMBA,SORITOR,ACTIVADO,-77.10437333,-6.13667667
GOBIERNO REGIONAL,MOLLEBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,ACTIVADO,-77.97464833,-8.16955167
GOBIERNO REGIONAL,UNION CUVIRIAKI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,RIO NEGRO,ACTIVADO,-74.85390356,-11.15018945
GOBIERNO REGIONAL,PUESTO DE SALUD HUILCO,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,AYABACA,ACTIVADO,-79.49954089,-4.61514366
GOBIERNO REGIONAL,QUIPRAN,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,ACTIVADO,-76.77240996,-9.4966154
GOBIERNO REGIONAL,LA RAMADA,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,SALAS,ACTIVADO,-79.53693589,-6.16931085
GOBIERNO REGIONAL,CAPILLA CENTRAL,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,OLMOS,ACTIVADO,-79.88386667,-5.62769333
GOBIERNO REGIONAL,NARANJAL,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,ACTIVADO,-74.83260667,-8.15468167
GOBIERNO REGIONAL,NUEVO PARAISO,CENTROS DE SALUD O CENTROS MEDICOS,UCAYALI,CORONEL PORTILLO,CALLERIA,ACTIVADO,-74.55099565,-8.37309373
GOBIERNO REGIONAL,BUENOS AIRES -TZIRIARI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,MAZAMARI,ACTIVADO,-74.3843086,-11.25977769
GOBIERNO REGIONAL,LAS NORIAS,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,OLMOS,ACTIVADO,-79.83015333,-6.04756833
GOBIERNO REGIONAL,POMACHACA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,TARMA,TARMA,ACTIVADO,-75.68859269,-11.38631939
GOBIERNO REGIONAL,SAN MIGUEL DE ARMA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,ANCO,ACTIVADO,-74.523455,-12.63635333
GOBIERNO REGIONAL,NUEVO HORIZONTE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,ACTIVADO,-78.54122,-5.82542
GOBIERNO REGIONAL,LA TINA,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,SUYO,ACTIVADO,-79.93873012,-4.40570378
GOBIERNO REGIONAL,PARIAMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,PATAZ,URPAY,ACTIVADO,-77.35855761,-8.37230024
MINSA,UNIDAD VECINAL Nº 3,CENTROS DE SALUD O CENTROS MEDICOS,LIMA,LIMA,LIMA,ACTIVADO,-77.0821925,-12.0512449
GOBIERNO REGIONAL,PANDACHI,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,FERREÑAFE,CAÑARIS,ACTIVADO,-79.19488454,-6.08020676
GOBIERNO REGIONAL,ANCOL CHICO,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,OLMOS,ACTIVADO,-80.03997729,-5.91083981
GOBIERNO REGIONAL,IMPITATO CASCADA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,CHANCHAMAYO,PICHANAQUI,ACTIVADO,-74.67513099,-11.00910881
GOBIERNO REGIONAL,BREU,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,ATALAYA,YURUA,ACTIVADO,-72.75966253,-9.53087548
GOBIERNO REGIONAL,BALTA,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,PURUS,PURUS,ACTIVADO,-71.18474015,-10.0942928
GOBIERNO REGIONAL,PUESTO DE SALUD COCHAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,ACTIVADO,-78.13648333,-8.111505
SANIDAD DE LA POLICIA NACIONAL DEL PERU,HOSPITAL REGIONAL PNP CHICLAYO,HOSPITALES O CLINICAS DE ATENCION GENERAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,ACTIVADO,-79.84668833,-6.772645
GOBIERNO REGIONAL,HUAYHUAY,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,YAULI,HUAY HUAY,ACTIVADO,-75.90207807,-11.72060257
GOBIERNO REGIONAL,LAS LOMAS,"CENTROS DE SALUD O CENTROS MEDICOS,CENTROS DE SALUD O CENTROS MEDICOS",PIURA,PIURA,LAS LOMAS,ACTIVADO,-80.24375229,-4.66015448
GOBIERNO REGIONAL,SAMANGUILLA,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,AYABACA,ACTIVADO,-79.52998082,-4.62529932
GOBIERNO REGIONAL,NUEVA TUNUYA,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,ACTIVADO,-74.92312223,-8.47012619
GOBIERNO REGIONAL,LOS MOLINOS,CENTROS DE SALUD O CENTROS MEDICOS,ICA,ICA,SAN JOSE DE LOS MOLINOS,ACTIVADO,-75.67325652,-13.93693741
GOBIERNO REGIONAL,VILLA CRUZ DE ALGALLAMA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,ACTIVADO,-78.10490333,-8.12129167
GOBIERNO REGIONAL,CUTICSA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,ACTIVADO,-74.47672073,-13.09077923
GOBIERNO REGIONAL,SAN FRANCISCO DE YANTAC,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,YAULI,MARCAPOMACOCHA,ACTIVADO,-76.40727627,-11.34326752
GOBIERNO REGIONAL,SAN JUAN DE SANGARENI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,PANGOA,ACTIVADO,-74.31370715,-11.59361137
ESSALUD,POLICLINICO SANTA CRUZ,PUESTOS DE SALUD O POSTAS DE SALUD,LIMA,LIMA,MIRAFLORES,ACTIVADO,-77.0498521,-12.109051
GOBIERNO REGIONAL,LA MERCED DE NESHUYA,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,ACTIVADO,-74.9648782,-8.53724815
GOBIERNO REGIONAL,LA  GARTERA,PUESTOS DE SALUD O POSTAS DE SALUD,LAMBAYEQUE,LAMBAYEQUE,MORROPE,ACTIVADO,-79.96687413,-6.5047648
GOBIERNO REGIONAL,HUAYUCULANO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,YAROWILCA,CHAVINILLO,ACTIVADO,-76.62062212,-9.84161213
GOBIERNO REGIONAL,SINCHI ROCA,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,PADRE ABAD,IRAZOLA,ACTIVADO,-75.229115,-8.95817525
GOBIERNO REGIONAL,HUAYLLABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,CUSCO,URUBAMBA,HUAYLLABAMBA,ACTIVADO,-72.06310121,-13.33636911
GOBIERNO REGIONAL,SANTA ROSA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,ACTIVADO,-79.55216021,-7.16190075
GOBIERNO REGIONAL,SANTA ANA PIRUSHTO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACTIVADO,-76.87874428,-9.0633176
GOBIERNO REGIONAL,SANTA ROSITA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,PAMPA HERMOSA,ACTIVADO,-74.73265514,-11.33432702
GOBIERNO REGIONAL,BELLAS FLORES,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,SINGA,ACTIVADO,-76.81139236,-9.36869897
GOBIERNO REGIONAL,PAMPA  LARGA-GUITARRAS,PUESTOS DE SALUD O POSTAS DE SALUD,PIURA,AYABACA,SUYO,ACTIVADO,-80.14436946,-4.42272214
GOBIERNO REGIONAL,SAN IDELFONSO,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,ACTIVADO,-79.58464628,-7.14330762
GOBIERNO REGIONAL,EL PIÑAL,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,BARRANQUITA,ACTIVADO,-76.04780167,-6.39427
GOBIERNO REGIONAL,RAHUA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,YAROWILCA,APARICIO POMARES,ACTIVADO,-76.65815167,-9.70679333
GOBIERNO REGIONAL,SECCLLA,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,ANGARAES,SECCLLA,ACTIVADO,-74.48450167,-13.05154167
GOBIERNO REGIONAL,CHIRAS,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,TARMA,HUASAHUASI,ACTIVADO,-75.66283572,-11.27516788
GOBIERNO REGIONAL,PACCHAC,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,TARMA,TAPO,ACTIVADO,-75.53876448,-11.43594326
GOBIERNO REGIONAL,PARAGSHA,CENTROS DE SALUD O CENTROS MEDICOS,PASCO,PASCO,SIMON BOLIVAR,ACTIVADO,-76.26649137,-10.67208319
GOBIERNO REGIONAL,CACHULLA BAJA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,ACTIVADO,-78.19030167,-8.09529667
GOBIERNO REGIONAL,SAN JOSE DE PORCON,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,ACTIVADO,-78.14997667,-8.029865
GOBIERNO REGIONAL,BOQUERON,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,PADRE ABAD,PADRE ABAD,ACTIVADO,-75.63987425,-9.05876297
GOBIERNO REGIONAL,SANTA FE,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,ACTIVADO,-77.28714189,-6.03117959
GOBIERNO REGIONAL,CAPIRUSHARI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,MAZAMARI,ACTIVADO,-74.54495199,-11.29194159
GOBIERNO REGIONAL,PUEBLO LIBRE DE PAURIALI,"PUESTOS DE SALUD O POSTAS DE SALUD,PUESTOS DE SALUD O POSTAS DE SALUD",JUNIN,SATIPO,MAZAMARI,ACTIVADO,-74.57765692,-11.33662108
GOBIERNO REGIONAL,CURIACA DEL CACO,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,IPARIA,ACTIVADO,-74.21484671,-9.38060215
GOBIERNO REGIONAL,CHAGAVARA,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,ACTIVADO,-77.78289167,-8.03017833
GOBIERNO REGIONAL,HUARACAYO,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,TARMA,ACOBAMBA,ACTIVADO,-75.62470078,-11.34951532
GOBIERNO REGIONAL,OCHONGA,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,TARMA,PALCAMAYO,ACTIVADO,-75.75323761,-11.31810129
GOBIERNO REGIONAL,PUERTO NUEVO,PUESTOS DE SALUD O POSTAS DE SALUD,UCAYALI,CORONEL PORTILLO,IPARIA,ACTIVADO,-74.42584833,-9.36565833
GOBIERNO REGIONAL,SEDA FLOR,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,ACTIVADO,-78.18792,-5.80977
GOBIERNO REGIONAL,LA FLOR,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CUMBA,ACTIVADO,-78.53529323,-5.91313735
GOBIERNO REGIONAL,HOSPITAL BELEN DE TRUJILLO,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,LA LIBERTAD,TRUJILLO,TRUJILLO,ACTIVADO,-79.02843802,-8.11466301
GOBIERNO REGIONAL,OSAIGUE,PUESTOS DE SALUD O POSTAS DE SALUD,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,ACTIVADO,-78.3491,-8.29517
GOBIERNO REGIONAL,SANIBENI,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,SATIPO,ACTIVADO,-74.57199301,-11.25678319
GOBIERNO REGIONAL,RIO VENADO,PUESTOS DE SALUD O POSTAS DE SALUD,JUNIN,SATIPO,SATIPO,ACTIVADO,-74.75911016,-11.21200874
